text,slot,intent,intent_id
what are the movie schedule at malco theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
show me animated movies with movie times close by,O O B-movie_type I-movie_type O B-object_type I-object_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what are the showtimes for beware the blob at plitt theatres,O O O O O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
show me the schedule of movie interview: the documentary in loews cineplex,O O O B-object_type O O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
give me the movie times for fox theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
where can i watch hank williams: the show he never gave,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find animated movies around here,O B-movie_type I-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find me the nearest cinema that have movies starting right now,O O O B-spatial_relation B-object_location_type O O B-movie_type O O B-timeRange,SearchScreeningEvent,1
i m wondering when i can see hurry sundown,O O O O O O O B-movie_name I-movie_name,SearchScreeningEvent,1
when is girls just want to have fun playing at the movie house,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
can i get the showtimes for the closest cinema showing i¡¯m a cyborg but that¡¯s ok,O O O O O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find the schedule for movies at southern theatres,O O B-object_type O B-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
is the passion of anna playing four seconds from now at the cinema,O B-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange I-timeRange O O B-object_location_type,SearchScreeningEvent,1
find the movie times for animated movies around here,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find a cinema for the tenderfoot nearest me,O O B-object_location_type O B-movie_name I-movie_name B-spatial_relation O,SearchScreeningEvent,1
give ma list of films at harkins theatres,O O O O B-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
what time is the queen of moulin rouge playing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
what is the movie schedule for the pacific theatres,O O O B-object_type I-object_type O O B-location_name I-location_name,SearchScreeningEvent,1
find the movie schedule for amco entertainment 1 minute from now,O O B-object_type I-object_type O B-location_name I-location_name B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
where the the housemaid playing and when,O O B-movie_name I-movie_name O O O,SearchScreeningEvent,1
please give me the movie schedules,O O O O B-object_type I-object_type,SearchScreeningEvent,1
can i have the movie schedules,O O O O B-object_type I-object_type,SearchScreeningEvent,1
what is the nearest movie theatre playing kate y leopold,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find me animated movies at amco entertainment tomorrow,O O B-movie_type I-movie_type O B-location_name I-location_name O,SearchScreeningEvent,1
find the schedule for idols of clay at a movie house,O O B-object_type O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
what time is the daring dobermans playing,O O O B-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
find movie schedules,O B-object_type I-object_type,SearchScreeningEvent,1
what animated movies are at cobb theatres,O B-movie_type I-movie_type O O B-location_name I-location_name,SearchScreeningEvent,1
find what movies are showing at the nearest movie house,O O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
what movies are close by,O B-movie_type O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
which films are playing close by,O B-movie_type O O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what is the movie schedule near me,O O O B-object_type I-object_type O O,SearchScreeningEvent,1
what time is company men showing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
when is the stain playing at loews cineplex,O O B-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
what time is death nurse showing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
what is the movie schedule for animated movies playing in the neighborhood,O O O B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find the movie schedule for animated movies in the neighbourhood,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what is the movie schedule for any films playing close by at sunset,O O O B-object_type I-object_type O O B-movie_type O B-spatial_relation I-spatial_relation O B-timeRange,SearchScreeningEvent,1
what are the movie schedules,O O O B-object_type I-object_type,SearchScreeningEvent,1
find the schedule for films at cobb theatres,O O B-object_type O B-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
find movies at amco entertainment starting in 8 seconds from now,O B-movie_type O B-location_name I-location_name O O B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
give me the movie schedule at santikos theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what time is achilles and the tortoise showing,O O O B-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
show me the movie schedule for neighborhood cinema group,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
when is the blood of others playing,O O B-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
can i get the the showtimes for the jade faced assassin cinema,O O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name B-object_location_type,SearchScreeningEvent,1
when will the honor of an outlaw be showing,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O,SearchScreeningEvent,1
show the movie schedules at kb theatres,O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
when is one by one playing,O O B-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
can i get the movie schedules for landmark theatres,O O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what time is sontha ooru playing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
what s the nearest movie house showing women who fall by the wayside,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
can i watch the sound of war in thirteen minutes at the nearest cinema,O O O B-movie_name I-movie_name I-movie_name I-movie_name B-timeRange I-timeRange I-timeRange O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
find the schedule for wenn lucy springt now at a movie theatre,O O B-object_type O B-movie_name I-movie_name I-movie_name B-timeRange O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
what movie times,O B-object_type I-object_type,SearchScreeningEvent,1
find blood and bones,O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
please show me the movie schedule for today,O O O O B-object_type I-object_type O O,SearchScreeningEvent,1
show me the movie schedules for santikos theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
find movie schedules in mjr theatres,O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
i m looking for movie schedule for films playing in the neighborhood,O O O O B-object_type I-object_type O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what cinema is showing ice station zebra at 07:25 p m,O B-object_location_type O O B-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
what local movie house is playing beat the drum,O O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
can i have the movie schedule for right now,O O O O B-object_type I-object_type O O B-timeRange,SearchScreeningEvent,1
find the movie times for films in the neighbourhood,O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
when is sins of the fathers playing,O O B-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
closest movie theatre with no time for sergeants,B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find the movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
i want to know what movies are showing at the nearest movie house,O O O O O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
please shoe me the movie schedule for today,O O O O B-object_type I-object_type O O,SearchScreeningEvent,1
what movie theatre is showing titanic: the legend goes on,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
where is the closest movie theatre playing yo robot,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name,SearchScreeningEvent,1
is flow: for love of water playing at southern theatres at 2 am,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name O B-timeRange I-timeRange,SearchScreeningEvent,1
what movies are playing in the neighborhood,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
list animated movies at the nearest cinema,O B-movie_type I-movie_type O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
movie schedules for neighborhood cinema group,B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what time is the ladies diplomat playing,O O O B-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
find three in the attic,O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
can you tell me the movies playing at united paramount theatres,O O O O O B-movie_type O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
show me the animated movies starting at 10:56:18 a m at the nearest movie house,O O O B-movie_type I-movie_type O O B-timeRange I-timeRange I-timeRange O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
where is the nearest movie house that is playing sirivantha,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name,SearchScreeningEvent,1
give me the local movie times,O O O O B-object_type I-object_type,SearchScreeningEvent,1
what is the movie schedule for movies in the neighbourhood,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what movies are playing in the area,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
when will the flower and the angry waves be showing,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O,SearchScreeningEvent,1
find the schedule for blood orgy of the leather girls at a movie house,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
i want to see movie times at neighborhood cinema group,O O O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
where is the nearest movie house that is showing the kingfisher caper,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
show movie schedules close by movies,O B-object_type I-object_type B-spatial_relation I-spatial_relation B-movie_type,SearchScreeningEvent,1
what time is high tide at noon showing,O O O B-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
what is the movie schedules for animated movies in the neighbourhood,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
when is bless the child playing at the movie theatre,O O B-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
can i get the showtimes for movies around here,O O O O O O B-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
where can i see young goethe in love,O O O O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
is the country doctor on the schedule at any theater near me,O B-movie_name I-movie_name I-movie_name O O B-object_type O O O O O,SearchScreeningEvent,1
when will the santikos theatres be showing animated movies,O O O B-location_name I-location_name O O B-movie_type I-movie_type,SearchScreeningEvent,1
i need movie schedules,O O B-object_type I-object_type,SearchScreeningEvent,1
is anti-semitism in the 21st century: the resurgence playing now,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange,SearchScreeningEvent,1
what are the movie schedules at arclight hollywood,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
show the movie schedules,O O B-object_type I-object_type,SearchScreeningEvent,1
find the schedule for a kiss before dying,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
i d like to watch the holy office at cooper foundation,O O O O O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
find the schedule for death valley manhunt,O O B-object_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find me the nearest movie house that is showing the saviour,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name I-movie_name,SearchScreeningEvent,1
fine a movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
where animated movies does north american cinemas feature,O B-movie_type I-movie_type O B-location_name I-location_name I-location_name O,SearchScreeningEvent,1
find the schedule for grand canyon trail,O O B-object_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
show movies in united paramount theatres,O B-movie_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
i d like to watch in high places,O O O O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what time is my son shall be armenian playing at plitt theatres,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
which animated movies are playing at fox theatres,O B-movie_type I-movie_type O O O B-location_name I-location_name,SearchScreeningEvent,1
find the schedule for evening clothes in 1 second,O O B-object_type O B-movie_name I-movie_name B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
what time is the message playing at loews cineplex,O O O B-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
what films are being shown at the national amusements,O B-movie_type O O O O O B-location_name I-location_name,SearchScreeningEvent,1
find a movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
find the movie schedules for me,O O B-object_type I-object_type O O,SearchScreeningEvent,1
i want to see the movie schedule for kb theatres,O O O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what time is the toll of the sea playing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
show me the schedule of movie thirty two short films about glenn gould in 14 minutes,O O O B-object_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
what films are playing in the neighbourhood,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what are the movie schedules for the dipson theatres,O O O B-object_type I-object_type O O B-location_name I-location_name,SearchScreeningEvent,1
show me movie schedules,O O B-object_type I-object_type,SearchScreeningEvent,1
what is the nearest cinema showing love in mandya,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
when can i see salaam-e-ishq: a tribute to love at b&b theatres,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
what time is the grey zone playing,O O O B-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
i want to watch ghosts of the abyss at kerasotes theatres,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
where and when is this is england playing,O O O O B-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
she me the movie schedule for animated movies at the place nearby,O O O B-object_type I-object_type O B-movie_type I-movie_type O O O B-spatial_relation,SearchScreeningEvent,1
find time for trouble for two in one minute at landmark theatres,O O O B-movie_name I-movie_name I-movie_name B-timeRange I-timeRange I-timeRange O B-location_name I-location_name,SearchScreeningEvent,1
find the movie times for caribbean cinemas,O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what films start at eighteen at caribbean cinemas,O B-movie_type O O B-timeRange O B-location_name I-location_name,SearchScreeningEvent,1
when is the prince who was a thief playing at the cinema,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type,SearchScreeningEvent,1
where can i watch the sword of ali baba at two p m,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
find movie times for movies in the neighborhood,O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find me showtimes for how i unleashed world war ii,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
give me the movie times for fox theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
movie schedule for harkins theatres,B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
find the schedule for for close by movies,O O B-object_type O O B-spatial_relation I-spatial_relation B-movie_type,SearchScreeningEvent,1
what animated movies are at the nearest movie house,O B-movie_type I-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
show the schedule of movie times,O O B-object_type O B-object_type I-object_type,SearchScreeningEvent,1
find the movie schedule for b&b theatres,O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
where can i watch animated movies around here,O O O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what are the movie schedules,O O O B-object_type I-object_type,SearchScreeningEvent,1
what is the nearest movie theatre playing stray cat rock: wild jumbo in 7 seconds,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
what films are scheduled at the closest cinema,O B-movie_type O O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
tell me what movies are playing in the neighborhood,O O O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
show me movie times at the pacific theatres for the movie the hot rock,O O O B-object_type O O B-location_name I-location_name O O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what movies are playing at the closest cinema,O B-movie_type O O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
what films are going to be shown at the nearest movie house,O B-movie_type O O O O O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
show me a movie schedule,O O O B-object_type I-object_type,SearchScreeningEvent,1
i m wondering what movies will be laying around here,O O O O B-movie_type O O O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find the closest films at a movie house,O O B-spatial_relation B-movie_type O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
find the movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
which films are playing at the closest movie house,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
i need an animated movies in the area for dinner time,O O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation O B-timeRange O,SearchScreeningEvent,1
find the schedule for ghost world,O O B-object_type O B-movie_name I-movie_name,SearchScreeningEvent,1
where is the closest movie theatre playing mighty baby now,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name B-timeRange,SearchScreeningEvent,1
what time can i watch son of rambow tonight at fox theatres,O O O O O B-movie_name I-movie_name I-movie_name B-timeRange O B-location_name I-location_name,SearchScreeningEvent,1
tell me what animated movies are being played at the closest movie house at 01:19:00 am,O O O B-movie_type I-movie_type O O O O O B-spatial_relation B-object_location_type I-object_location_type O B-timeRange I-timeRange,SearchScreeningEvent,1
find noon movie times at imax corporation,O B-timeRange B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what movie theatre is playing the magnificent scoundrels,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what films are showing in the neighborhood,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what is the movie schedule for loews cineplex entertainment,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
show me the movie schedule for the cooper foundation,O O O B-object_type I-object_type O O B-location_name I-location_name,SearchScreeningEvent,1
what are the movie times at landmark theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
give me movie times for regal entertainment group,O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
is the divine jetta at marcus corporation,O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
i m looking to watch savage grace at showcase cinemas at thirteen o clock,O O O O O B-movie_name I-movie_name O B-location_name I-location_name O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
is the singing nun at regal entertainment group,O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what are the movie times at general cinema corporation,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what films and movie schedules are in the neighborhood,O B-movie_type O B-object_type I-object_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
give me the movie times,O O O B-object_type I-object_type,SearchScreeningEvent,1
is the slut playing at 07:27 a m at harkins theatres,O B-movie_name I-movie_name O O B-timeRange I-timeRange I-timeRange O B-location_name I-location_name,SearchScreeningEvent,1
show me the movie schedule,O O O B-object_type I-object_type,SearchScreeningEvent,1
check films screened at the closest cinema,O B-movie_type O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
can i see the upcoming movie schedule,O O O O O B-object_type I-object_type,SearchScreeningEvent,1
i d like to watch the utopian society,O O O O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
i need a list of animated movies playing around here,O O O O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what animated movies are playing at the closest cinema,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
give me the movie schedules for national amusements,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what time is kerasotes theatres playing animated movies,O O O B-location_name I-location_name O B-movie_type I-movie_type,SearchScreeningEvent,1
when will third person singular number be playing,O O B-movie_name I-movie_name I-movie_name I-movie_name O O,SearchScreeningEvent,1
find the movie schedules for cineplex odeon corporation,O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
show movie times,O B-object_type I-object_type,SearchScreeningEvent,1
what movies are playing at the nearest movie house,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
find italy has awakened at a goodrich quality theaters,O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
is ce cher intrus at imax corporation,O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
find national amusements showing the trouble with harry,O B-location_name I-location_name O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
show me showtimes at the cinema for chain of events,O O O O O B-object_location_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
show movie times and movies in the area,O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what is the movie schedule for the north american cinemas,O O O B-object_type I-object_type O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what time is rites of spring playing at marcus corporation,O O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
can i get the movie schedules for southern theatres at around 15:02,O O O O B-object_type I-object_type O B-location_name I-location_name O O B-timeRange,SearchScreeningEvent,1
is the happy hooker goes hollywood at the movie house nearest me,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type B-spatial_relation O,SearchScreeningEvent,1
what is the movie times,O O O B-object_type I-object_type,SearchScreeningEvent,1
i d like to watch i wish at the nearest movie theatre,O O O O O B-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
find mary kom starting in one hour,O B-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
find time for college rock stars at any movie theatre,O O O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
find a movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
can you find me a showing for before the music dies in one second,O O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
find the schedule for no time to be young at amc theaters,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
what movie times are there for 5 p m,O B-object_type I-object_type O O O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
when is the woman going to be scheduled at the closest movie house,O O B-movie_name I-movie_name O O O O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
which animated movies are showing at the neighborhood cinema group,O B-movie_type I-movie_type O O O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
find the closest cinema with animated movies,O O B-spatial_relation B-object_location_type O B-movie_type I-movie_type,SearchScreeningEvent,1
find the movie times for movies playing in the neighborhood,O O B-object_type I-object_type O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what time is hold that blonde playing at the closest cinema,O O O B-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
what movies are playing douglas theatre company,O B-movie_type O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
i need to see some movie schedules,O O O O O B-object_type I-object_type,SearchScreeningEvent,1
what movies are showing in the neighbourhood,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
she me what movies are playing at 1 o clock at the nearest movie theatre,O O O B-movie_type O O O B-timeRange I-timeRange I-timeRange O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
find time for enkitta mothathe at pacific theatres,O O O B-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
show the movie schedule for cooper foundation at 9 o clock,O O B-object_type I-object_type O B-location_name I-location_name O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
does mexican werewolf start at three am,O B-movie_name I-movie_name O O B-timeRange I-timeRange,SearchScreeningEvent,1
when is romance on the range playing at movie house,O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
please find me the nearest cinema playing foreign intrigue,O O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name,SearchScreeningEvent,1
tell me the movie schedule for warren theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what is the movie schedule at mjr theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what day does the movie star of the circus play at ten pm,O O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-timeRange I-timeRange,SearchScreeningEvent,1
please show me the movie schedule for animated movies playing in the neighborhood,O O O O B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
list movie schedules for animated movies playing in the neighbourhood,O B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what time is bloody twilight playing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
what films are there being played at megaplex theatres,O B-movie_type O O O O O B-location_name I-location_name,SearchScreeningEvent,1
find the movie schedule for animated movies in the neighborhood,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find movie times,O B-object_type I-object_type,SearchScreeningEvent,1
what movies are starting in 1 second at a theater in the neighborhood,O B-movie_type O O B-timeRange I-timeRange I-timeRange O O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what animated movies are playing close by at four o clock,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
