text,slot,intent,intent_id
put something by noah wuv bernardo on my humor playlist,O O O B-artist I-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
ad artist to sxsw latin my playlist,O B-music_item O B-playlist I-playlist B-playlist_owner O,AddToPlaylist,5
add a track by big sha to my this is miranda lambert playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add nightmares that surface from shallow sleep to michael s rock solid playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put this yury chernavsky tune on my alternative route playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add fabrice morvan to folk for kids,O B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add julian taylor to my latin dance cardio list,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add when ice met cream to this is alejandro fern¨¢ndez playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this track to latin jazz,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add madman to trap land playlist,O B-entity_name O B-playlist I-playlist O,AddToPlaylist,5
add rmx works from cyber trance presents ayu trance 3 to judy s sophisticated dinner playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
can you add don moye to my pop playlist,O O O B-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
i want to send music to ann s lists from sir john winston ono lennon put it on her infinite indie folk list,O O O O O O B-playlist_owner I-playlist_owner O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
i d like to add this whole album to the selektor,O O O O O O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add track to my peaceful piano,O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add ojuelegba to trabajo ritmos dance,O B-entity_name O B-playlist I-playlist I-playlist,AddToPlaylist,5
add anson hu to my conexiones list,O B-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add ronski speed to sweet soul chillout,O B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add megon mcdonough indie songs for slackers to my playlist artist,O B-artist I-artist B-playlist I-playlist I-playlist I-playlist O B-playlist_owner O B-music_item,AddToPlaylist,5
add nib to fay s brooklyn beat playlist,O B-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
incorporate time warp into my fairy tales playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add artist to ina s 2010s smash hits,O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add this track to my tropical morning playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add don and sherri to my meditate to sounds of nature playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
i would like this song added to my princesas indie playlist,O O O O B-music_item O O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add afdlin shauki to la mejor m¨²sica dance 2017,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add ace hood to the this is aretha franklin playlist,O B-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add no secrets to power gaming playlist,O B-artist I-artist O B-playlist I-playlist O,AddToPlaylist,5
add this album to my de camino a clase playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put a track by ricky martin into my 70s smash hits playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add an artist to my hype list,O O B-music_item O B-playlist_owner B-playlist O,AddToPlaylist,5
add knocked out loaded to the spring vibes playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add tunnel rats to my rhythm and blues playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add kasey chambers to my political punks playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add an album to my list cl¨¢sicos de fogata,O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
add track to punk essentials,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add artist john william boone to my life s short play fast playlist,O B-music_item B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add mc ren to my it s a southern thing playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put sleeping with ghosts into my 90s indie playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add revolution revoluci¨®n to my political punks,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add harry j to my dubstep dangles dirty,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add this artist to blues roots list,O O B-music_item O B-playlist I-playlist O,AddToPlaylist,5
add artist to my broken heart,O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add bashful brother oswald to love moments,O B-artist I-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add first issue to my your favorite slaughterhouse playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add dark days in paradise to my gym playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist O,AddToPlaylist,5
add a track by flesh n bone to my totally alternative playlist,O O B-music_item O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add manos hatzidakis to lo mejor de los 00 s,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
my jazz for loving couples needs more push the button,B-playlist_owner B-playlist I-playlist I-playlist I-playlist O O B-entity_name I-entity_name I-entity_name,AddToPlaylist,5
please put this tune on the irish folk ¨C jigs & reels playlist,O O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add tim ryan to my grime shutdown playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add billy martin album to my legendary guitar solos playlist,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
please place tim wright s track onto the queen playlist,O O B-artist I-artist O B-music_item O O B-playlist O,AddToPlaylist,5
for my playlist wild country add a great day for freedom,O B-playlist_owner O B-playlist I-playlist O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name,AddToPlaylist,5
i want to add no mystery to alejandra s acoustic love playlist,O O O O B-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the rough guide to the music of eastern europe to my this is philip glass playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
for my playlist latin pop rising add aira yuhki,O B-playlist_owner O B-playlist I-playlist I-playlist O B-artist I-artist,AddToPlaylist,5
add chong nee to my spread the gospel,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
please add george nooks to my electronow playlist,O O B-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add the track by paul gray to my 2010s smash hits playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add a tune to patrica s playlist the rhythm,O O B-music_item O B-playlist_owner I-playlist_owner O B-playlist I-playlist,AddToPlaylist,5
add track to my cloud rap,O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
i want a mi lu bing song in my pop dance playlist,O O O B-artist I-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put new page onto my latin jazz playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add joelia savitsjeva in 88 keys,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
can you add some morton feldman piano and string quartet to my global funk playlist,O O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add dave bickler to my all out 90s playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add what child is this to dark dance floors,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist,AddToPlaylist,5
put this album in my fiesta section,O O B-music_item O B-playlist_owner B-playlist O,AddToPlaylist,5
my disco forever playlist needs an album by sawai gandharva,B-playlist_owner B-playlist I-playlist O O O B-music_item O B-artist I-artist,AddToPlaylist,5
add the happy elf to my fresh finds fire emoji playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this artist to cynthia s fresh finds,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist,AddToPlaylist,5
put this artist onto political punks,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add histoires sans paroles to my women of k-pop list,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add stephen mcnally to confidence boost,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add this tune to my dance playlist,O O B-music_item O B-playlist_owner B-playlist O,AddToPlaylist,5
add this song to year in metal 2016,O O B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add an album by m g sreekumar to my laidback acoustic playlist,O O B-music_item O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add ronnie james dio tune to women of electronic selection,O B-artist I-artist I-artist B-music_item O B-playlist I-playlist I-playlist O,AddToPlaylist,5
put this tune on all a cappella,O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add one and only to my once upon a time playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add shawn camp to my soulful disco playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add diarios de bicicleta to my la la playlist,O B-playlist I-playlist I-playlist O B-playlist_owner B-entity_name I-entity_name O,AddToPlaylist,5
add 21 at 33 to the playlist called wake up everybody,O B-entity_name I-entity_name I-entity_name O O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this tune to my fresh finds hiptronix playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add tarkan to my madrugando playlist,O B-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add the album to rosanna s ejercicio playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist O,AddToPlaylist,5
please put the artist matt mckenna in my this is shakira playlist,O O O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add an album in guitar hero live playlist,O O B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this song to country coffeehouse,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add contact to my nu metal playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put limey onto my this is astor piazzolla list,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add the tune by misato watanabe to the trapeo playlist,O O B-music_item O B-artist I-artist O O B-playlist O,AddToPlaylist,5
include when i paint my masterpiece in my acoustic spring playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add lunacy to my chill out playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this tune to retrowave outrun,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add the keep your receipt ep to my digster reggae playlist,O O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add classic punk by chab,O B-playlist I-playlist O B-artist,AddToPlaylist,5
add lene lovich to my track radar latino,O B-artist I-artist O B-playlist_owner B-music_item B-playlist I-playlist,AddToPlaylist,5
put this album on r&b movement,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add top 100 indie tracks on spotify to my track,O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O B-playlist_owner B-music_item,AddToPlaylist,5
add house afterwork to my the cave canem demos,O B-playlist I-playlist O B-playlist_owner B-entity_name I-entity_name I-entity_name I-entity_name,AddToPlaylist,5
ad this track by isobel campbell to my folk for kids list,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this tune to this is nicky jam,O O B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add trina to latoya s hillary clinton s women s history month playlist,O B-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add radhae unakku kobam aagathadi to my women of metal playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add geschwisterliebe to my string theory playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add hey johnnie cope are ye waking yet to year in metal 2016 playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put the frl menke song in my comedy top tracks,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
please add the singer valery kipelov to the perfect concentration list,O O O O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
add this track to cl¨¢sicos del hip hop espa?ol,O O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
please add secrets of the alibi to the playlist called keep calm,O O B-entity_name I-entity_name I-entity_name I-entity_name O O O O B-playlist I-playlist,AddToPlaylist,5
put this album by mike tramp on deathcore,O O B-music_item O B-artist I-artist O B-playlist,AddToPlaylist,5
add a song to ultimate indie,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add raisins secs et amandes to this is new edition,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add frank beard to my latin pop classics playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add big generator to my country icon playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want to add sin rencor to my playlist entitled te quiero,O O O O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
i want to add aprite le finestre to my playlist entitled this is earth wind & fire,O O O O B-entity_name I-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add track to afternoon train ride,O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add gregg bissonette to my us latin top 50 playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
please put this song by nas in my hype playlist,O O O B-music_item O B-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add song to my pop brasil,O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add a tune by alex gaudino to my the new waltz playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this artist to my garage jams,O O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add impossible is nothing to spa treatment,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
put a l lloyd on gaming anthems,O B-artist I-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add no more sorrow to ultra metal,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add of rivers and religion to my sexy as folk playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this roy orbison song onto women of comedy,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add a song to in residence metal hammer episode 6,O O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add robin trower to the medieval 50 spotify picks playlist,O B-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
please add this song to my llegando a casa palylist,O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add brad kane to the pumping iron soundtrack,O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
can you add through the darkness they march to my once upon a time playlist,O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add live from aragon ballroom to trapeo,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist,AddToPlaylist,5
include love love love in the dinner music playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add track to my las canciones m¨¢s lindas del mundo playlist,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add lil armstrong to my adrenaline workout playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
my timeless love songs playlist should include viderunt omnes,B-playlist_owner B-playlist I-playlist I-playlist O O O B-entity_name I-entity_name,AddToPlaylist,5
add this artist to my classic punk playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i d like to move the artist named matt walker to the playlist grandes unplugged,O O O O O O B-music_item O B-artist I-artist O O O B-playlist I-playlist,AddToPlaylist,5
put artist harry burleigh on classical new releases spotify picks,O B-music_item B-artist I-artist O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this extended play to women s lit playlist,O O B-entity_name I-entity_name O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add ch¨¦r to the still got the blues playlist,O B-entity_name O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add tunnel of love to ethel s metal crash course palylist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
i want to put land of the dead into my big daddy s booze & blues playlist,O O O O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add peter banks to verano forever list,O B-artist I-artist O B-playlist I-playlist O,AddToPlaylist,5
add el valle del jarama to my working day playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this tune to the spinnin records top 100 list,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add tune to morning rhythm playlist,O B-music_item O B-playlist I-playlist O,AddToPlaylist,5
add janie jones to my indie pop,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add the album to the psychedelic rock playlist,O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add little pattie track in nu metal,O B-artist I-artist B-music_item O B-playlist I-playlist,AddToPlaylist,5
add another album to my keep calm playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add barbara to the metal xplorer playlist,O B-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add m-cabi to the playlist named pre-party r&b jams,O B-entity_name O O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this song onto my playlist entitled chill out,O O B-music_item O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
i want you to add must b 21 to acoustic covers the mash ups,O O O O O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add totally stress free by bobby lord to my playlist,O B-playlist I-playlist I-playlist O B-artist I-artist O B-playlist_owner O,AddToPlaylist,5
add blue feather to the nature noise playlist,O B-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add cake to bake to lo que suena new york,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add the tune to my house afterwork playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
place this tune in workout remix,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
please add moon river to my metalcore playlist,O O B-entity_name I-entity_name O B-playlist_owner B-playlist O,AddToPlaylist,5
play elizeth cardoso to my nothing but a party r&b playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add welcome to the cruel world to my reggae classics,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
the get going playlist needs another song,O B-playlist I-playlist O O O B-music_item,AddToPlaylist,5
add the little house we built onto mucho rap,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add when you come back to the jazz for loving couples playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put this artist on my folk for kids playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add theater to my new metal tracks playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add fred knoblock to my lo-fi love playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add back on the dancefloor to my bajo las estrellas playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
ad amal hijazi tune to my pura vida,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
can you put consequences on my sos 48 2016 playlist,O O O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add song to my eletro br playlist,O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want this tune on my most necessary playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add gene clark to diann s chill out list,O B-artist I-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add farruko presenta los menores to my amor amor playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this song to rock party,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add track to my gold edition playlist,O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the current tune to my rock gaming playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put strange days onto the fusion fest playlist,O B-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add bone crusher to the chill out playlist,O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
my indietronic playlist needs until the end of time added,B-playlist_owner B-playlist O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O,AddToPlaylist,5
add arthur lee to my jazz vibes playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add ihsahn to hip hop 2017 new school,O B-artist O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
i need to add a song to my lo que suena new york playlist,O O O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
can my electro sur have this song added to it,O B-playlist_owner B-playlist I-playlist O O B-music_item O O O,AddToPlaylist,5
add hello central give me heaven to indie pop,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add track to orgullo gay,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
i want to add george formby jr to the family favorites playlist,O O O O B-artist I-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
add roel van velzen to the night playlist,O B-artist I-artist I-artist O O B-playlist O,AddToPlaylist,5
add songs in 90 s hip hop of artist,O O O B-playlist I-playlist I-playlist I-playlist O B-music_item,AddToPlaylist,5
include golden boy in pop dance,O B-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
put this album into becky s infinite indie folk playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this track to the playlist kickass metal,O O B-music_item O O O B-playlist I-playlist,AddToPlaylist,5
add det kimer nu til julefest to my playlist technical&brutal death metal,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
please put maimi yajima s song onto operaci¨®n bikini,O O B-artist I-artist O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add this album to my blues playlist,O O B-music_item O B-playlist_owner B-playlist O,AddToPlaylist,5
add transmission to my found them first,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add splendido hotel to my verano forever,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add this artist named trevor mcnevan to the playlist top gaming tracks,O O B-music_item O B-artist I-artist O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this artist to my throwback dance party playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add bslade to women of k-pop playlist,O B-artist O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add chen jiafeng to ultimate 00s,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add the muppet show 2 to my party through the decades,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add ian gillan to my rock party,O B-artist I-artist O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add fra mols til skagen to my this is trey songz playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add tune papa bue to ¨¦xitos espa?a playlist,O B-music_item B-artist I-artist O B-playlist I-playlist O,AddToPlaylist,5
add something by arnett cobb to my la mejor m¨²sica para tus fiestas playlist,O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
i want to add un jour dans notre vie to my list running to rock 170 to 190 bpm,O O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
put a molly mcguire album in my metal talks kreator playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
matt monro newest album add to my chill out music,B-artist I-artist O B-music_item O O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add this teddy charles album to this is pavarotti my playlist,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist B-playlist_owner O,AddToPlaylist,5
add novedades pop to my all out of luck list,O B-playlist I-playlist O B-playlist_owner B-entity_name I-entity_name I-entity_name I-entity_name O,AddToPlaylist,5
please add emanuel kiriakou to my playlist llegando a casa,O O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
